zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
5.0,30.0,4.6415888336127725e-12,2.0,arca,72.87053757357774,0.0
5.0,30.0,4.6415888336127725e-12,2.0625,arca,73.41608244071526,0.0
5.0,30.0,4.6415888336127725e-12,2.125,arca,61.975814895498964,0.0
5.0,30.0,4.6415888336127725e-12,2.1875,arca,57.193526053477584,0.0
5.0,30.0,4.6415888336127725e-12,2.25,arca,67.46676502489692,0.0
5.0,30.0,4.6415888336127725e-12,2.3125,arca,63.311666331981826,0.0
5.0,30.0,4.6415888336127725e-12,2.375,arca,62.981909107957755,0.0
5.0,30.0,4.6415888336127725e-12,2.4375,arca,68.19489621709047,0.0
5.0,30.0,4.6415888336127725e-12,2.5,arca,58.527883969179314,0.0
5.0,30.0,4.6415888336127725e-12,2.5625,arca,77.20360772179049,0.0
5.0,30.0,4.6415888336127725e-12,2.625,arca,58.75217244526688,0.0
5.0,30.0,4.6415888336127725e-12,2.6875,arca,62.81234514266605,0.0
5.0,30.0,4.6415888336127725e-12,2.75,arca,61.535957916649096,0.0
5.0,30.0,4.6415888336127725e-12,2.8125,arca,71.09953116209292,0.0
5.0,30.0,4.6415888336127725e-12,2.875,arca,57.02054304159567,0.0
5.0,30.0,4.6415888336127725e-12,2.9375,arca,66.35718884589659,0.0
5.0,30.0,4.6415888336127725e-12,3.0,arca,63.276054982216415,0.0
5.0,30.0,1e-11,1.5,arca,66.50858900307554,0.0
5.0,30.0,1e-11,1.5625,arca,67.21295722523116,0.0
5.0,30.0,1e-11,1.625,arca,61.57612463911927,0.0
5.0,30.0,1e-11,1.6875,arca,66.89402961282035,0.0
5.0,30.0,1e-11,1.75,arca,62.485055761035966,0.0
5.0,30.0,1e-11,1.8125,arca,70.92499150241252,0.0
5.0,30.0,1e-11,1.875,arca,69.23244277314629,0.0
5.0,30.0,1e-11,1.9375,arca,67.85323271517446,0.0
5.0,30.0,1e-11,2.0,arca,66.46400024380391,0.0
5.0,30.0,1e-11,2.0625,arca,75.48826887583434,0.0
5.0,30.0,1e-11,2.125,arca,60.63492976413002,0.0
5.0,30.0,1e-11,2.1875,arca,59.97975500342638,0.0
5.0,30.0,1e-11,2.25,arca,61.082967357566396,0.0
5.0,30.0,1e-11,2.3125,arca,59.88873484564892,0.0
5.0,30.0,1e-11,2.375,arca,67.30949426630951,0.0
5.0,30.0,1e-11,2.4375,arca,60.247797173537485,0.0
5.0,30.0,1e-11,2.5,arca,70.16424612263623,0.0
5.0,30.0,1e-11,2.5625,arca,61.18475120059135,0.0
5.0,30.0,1e-11,2.625,arca,57.78444727144291,0.0
5.0,30.0,1e-11,2.6875,arca,74.23144153935468,0.0
5.0,30.0,1e-11,2.75,arca,64.71911180015505,0.0
5.0,30.0,1e-11,2.8125,arca,59.43970358747303,0.0
5.0,30.0,1e-11,2.875,arca,64.45129226516185,0.0
5.0,30.0,1e-11,2.9375,arca,62.819794237203894,0.0
5.0,30.0,1e-11,3.0,arca,64.22282570481678,0.0
5.0,30.0,2.1544346900318777e-11,1.5,arca,64.12557067457386,0.0
5.0,30.0,2.1544346900318777e-11,1.5625,arca,66.56945212887334,0.0
5.0,30.0,2.1544346900318777e-11,1.625,arca,64.63338091900512,0.0
5.0,30.0,2.1544346900318777e-11,1.6875,arca,70.06487301337972,0.0
5.0,30.0,2.1544346900318777e-11,1.75,arca,59.950146348019175,0.0
5.0,30.0,2.1544346900318777e-11,1.8125,arca,69.18408771946275,0.0
5.0,30.0,2.1544346900318777e-11,1.875,arca,71.002804025355,0.0
5.0,30.0,2.1544346900318777e-11,1.9375,arca,69.4535006024878,0.0
5.0,30.0,2.1544346900318777e-11,2.0,arca,65.44238247904154,0.0
5.0,30.0,2.1544346900318777e-11,2.0625,arca,69.61464218878805,0.0
5.0,30.0,2.1544346900318777e-11,2.125,arca,68.56277692253595,0.0
5.0,30.0,2.1544346900318777e-11,2.1875,arca,60.627411282540145,0.0
5.0,30.0,2.1544346900318777e-11,2.25,arca,66.57703655548332,0.0
5.0,30.0,2.1544346900318777e-11,2.3125,arca,69.71436441250772,0.0
5.0,30.0,2.1544346900318777e-11,2.375,arca,71.42347344245849,0.0
5.0,30.0,2.1544346900318777e-11,2.4375,arca,59.50010275998471,0.0
5.0,30.0,2.1544346900318777e-11,2.5,arca,59.76344381790676,0.0
5.0,30.0,2.1544346900318777e-11,2.5625,arca,58.03944711523435,0.0
5.0,30.0,2.1544346900318777e-11,2.625,arca,75.01198357181704,0.0
5.0,30.0,2.1544346900318777e-11,2.6875,arca,66.32022204996123,0.0
5.0,30.0,2.1544346900318777e-11,2.75,arca,62.61930474233957,0.0
5.0,30.0,2.1544346900318777e-11,2.8125,arca,69.83858187109368,0.0
5.0,30.0,2.1544346900318777e-11,2.875,arca,63.9578397234326,0.0
5.0,30.0,2.1544346900318777e-11,2.9375,arca,64.65548603254177,0.0
5.0,30.0,2.1544346900318777e-11,3.0,arca,65.33328150405949,0.0
5.0,30.0,4.641588833612772e-11,1.5,arca,70.82653192801259,0.0
5.0,30.0,4.641588833612772e-11,1.5625,arca,61.00223171029023,0.0
5.0,30.0,4.641588833612772e-11,1.625,arca,61.88119820825167,0.0
