zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
0.0,30.0,1e-11,3.0,arca,65.67420265386342,0.0
0.0,30.0,2.1544346900318777e-11,1.5,arca,55.02141182135706,0.0
0.0,30.0,2.1544346900318777e-11,1.5625,arca,60.190397667684636,0.0
0.0,30.0,2.1544346900318777e-11,1.625,arca,70.43134648808913,0.0
0.0,30.0,2.1544346900318777e-11,1.6875,arca,70.66756484886463,0.0
0.0,30.0,2.1544346900318777e-11,1.75,arca,69.36964974128804,0.0
0.0,30.0,2.1544346900318777e-11,1.8125,arca,59.8286391711102,0.0
0.0,30.0,2.1544346900318777e-11,1.875,arca,69.13269667071177,0.0
0.0,30.0,2.1544346900318777e-11,1.9375,arca,56.649633640446616,0.0
0.0,30.0,2.1544346900318777e-11,2.0,arca,57.45493550908413,0.0
0.0,30.0,2.1544346900318777e-11,2.0625,arca,63.34037753769441,0.0
0.0,30.0,2.1544346900318777e-11,2.125,arca,65.80290329176037,0.0
0.0,30.0,2.1544346900318777e-11,2.1875,arca,66.090531953133,0.0
0.0,30.0,2.1544346900318777e-11,2.25,arca,60.35848932156661,0.0
0.0,30.0,2.1544346900318777e-11,2.3125,arca,55.240863491560965,0.0
0.0,30.0,2.1544346900318777e-11,2.375,arca,54.9645126507355,0.0
0.0,30.0,2.1544346900318777e-11,2.4375,arca,66.14913796514927,0.0
0.0,30.0,2.1544346900318777e-11,2.5,arca,59.720560883272434,0.0
0.0,30.0,2.1544346900318777e-11,2.5625,arca,64.83236877945185,0.0
0.0,30.0,2.1544346900318777e-11,2.625,arca,64.66423405805944,0.0
0.0,30.0,2.1544346900318777e-11,2.6875,arca,62.96176613166513,0.0
0.0,30.0,2.1544346900318777e-11,2.75,arca,66.30261656476114,0.0
0.0,30.0,2.1544346900318777e-11,2.8125,arca,51.36655301806286,0.0
0.0,30.0,2.1544346900318777e-11,2.875,arca,62.2797614925186,0.0
0.0,30.0,2.1544346900318777e-11,2.9375,arca,57.53051613775545,0.0
0.0,30.0,2.1544346900318777e-11,3.0,arca,57.246970986103136,0.0
0.0,30.0,4.641588833612772e-11,1.5,arca,122.38121372031662,0.0
0.0,30.0,4.641588833612772e-11,1.5625,arca,86.7860864518342,0.0
0.0,30.0,4.641588833612772e-11,1.625,arca,80.86771544474126,0.0
0.0,30.0,4.641588833612772e-11,1.6875,arca,71.39624408809969,0.0
0.0,30.0,4.641588833612772e-11,1.75,arca,71.36014868220991,0.0
0.0,30.0,4.641588833612772e-11,1.8125,arca,78.08111763095484,0.0
0.0,30.0,4.641588833612772e-11,1.875,arca,63.33498144635936,0.0
0.0,30.0,4.641588833612772e-11,1.9375,arca,77.82864841510914,0.0
0.0,30.0,4.641588833612772e-11,2.0,arca,66.75950080966717,0.0
0.0,30.0,4.641588833612772e-11,2.0625,arca,60.69780504295916,0.0
0.0,30.0,4.641588833612772e-11,2.125,arca,66.67351326397706,0.0
0.0,30.0,4.641588833612772e-11,2.1875,arca,60.42452942185172,0.0
0.0,30.0,4.641588833612772e-11,2.25,arca,60.03674215188954,0.0
